Seller,Vendor,NameTag,softwareTag,roleTag,stackTag,groupTag,projectTag,aws:cloudformation:stack-idTag,aws:cloudformation:stack-nameTag,aws:cloudformation:logical-idTag,aws:autoscaling:groupNameTag,Hosting TypeCategory,PortfolioAccountGroupValue,ClosingMonthAccountGroupValue,DescriptionAccountGroupValue,ProductAccountGroupValue,Product OwnerAccountGroupValue,AvailabilityZone,ClockSpeed,ContainerClusterName,ContainerNamespace,CurrencyCode,ItemDescription,LeaseType,Location,NormalizedInstanceType,OperatingSystem,Operation,ProductCode,ProductName,ProviderUnitOfMeasure,Region,SavingsPlanOfferingType,SavingsPlanPaymentOption,SavingsPlanPurchaseTerm,TaxType,NormalizedTransactionType,UsageFamily,UsageQuantityUnit,UsageType,VolumeType,AdjustedAmortizedCost,AdjustedCost,AmortizedCostAdjustment,BlendedCost,BlendedRate,Cost,CostAdjustment,CostGbMonths,GrossCost,NetUnblendedCost,NormalizationFactor,NormalizedAmortizedCost,NormalizedUsageAmount,NormalizedUsageQuantity,OnDemandUsageHours,PublicOnDemandCost,Rate,ReservationNetEffectiveCost,SavingsPlanNetEffectiveCost,UnBlendedCost,UnBlendedRate,UsageHours,UsageQuantity
Amazon,Amazon,,,,,,,,,,,IaaS,,,,,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Tokyo),On-Demand,EU (Ireland),,,PutObject,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,IO,BytesTransferred,EU-APN1-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13E-04,0,0,0,0,0,0,0,0,5.13E-04
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-docker-pulp-consul,,consul,docker,devops,pulp,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadBucketLifecycle,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94E-06,0,0,0,0,0,0,0,0,8.94E-06
Amazon,Amazon,customerpromise-stocklocator-prod-app-slave,,app-slave,prod,customerpromise,stocklocator,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Sydney),On-Demand,EU (Ireland),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-APS2-AWS-Out-Bytes,,2.44E-06,2.44E-06,0,2.44E-06,0.02,2.44E-06,0,0,2.44E-06,0,0,2.44E-06,0,1.22E-04,0,2.44E-06,0.02,0,0,2.44E-06,0.02,0,1.22E-04
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,USD 0 per GB for EU-EUS1-AWS-In-Bytes in EU (Milan),On-Demand,EU (Ireland),,,PutObject,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,IO,BytesTransferred,EU-EUS1-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58E-05,0,0,0,0,0,0,0,0,1.58E-05
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to Canada (Central),On-Demand,EU (Ireland),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-CAN1-AWS-Out-Bytes,,2.20E-06,2.20E-06,0,2.20E-06,0.02,2.20E-06,0,0,2.20E-06,0,0,2.20E-06,0,1.10E-04,0,2.20E-06,0.02,0,0,2.20E-06,0.02,0,1.10E-04
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$1 per customer managed KMS key version in EU (Ireland),On-Demand,EU (Ireland),,,Unknown,awskms,AWS Key Management Service,Keys,eu-west-1,,,,,Usage,KMS Key,Key,eu-west-1-KMS-Keys,,0.064516128,0.064516128,0,0.064516128,1,0.064516128,0,0,0.064516128,0,0,0.064516128,0,0.064516128,0,0.064516128,1,0,0,0.064516128,1,0,0.064516128
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Legacy product cache API,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Shared Services,,Redundant account for switching between accounts,,,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Cyber Security,,Cyber Security Account,,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from Asia Pacific (Mumbai),On-Demand,EU (Ireland),,,PutObject,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,IO,BytesTransferred,EU-APS3-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86E-05,0,0,0,0,0,0,0,0,1.86E-05
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.005 per 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,taf,bdd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-cd-prod-sonarqube-6.2,,sonarqube,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadLogProps,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77E-05,0,0,0,0,0,0,0,0,2.77E-05
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,shopping-cfto-st-wmq,,,,,,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,shopping,codeship,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Cyber Security,,Cyber Security Account,,,,,,,USD,$0.055 per GB-month of Magnetic provisioned storage - EU (Ireland),On-Demand,EU (Ireland),,,CreateVolume,AmazonEC2,Amazon Elastic Compute Cloud,GB-Mo,eu-west-1,,,,,Usage,Storage,GbMonths,EU-EBS:VolumeUsage,Magnetic,0.354838704,0.354838704,0,0.354838704,0.055,0.354838704,0,6.451612896,0.354838704,0,0,0.354838704,0,6.451612896,0,0.354838704,0.055,0,0,0.354838704,0.055,0,6.451612896
Amazon,Amazon,,,app,prod,api,prod-pim-updates-feeder,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-cd-stage-ldap-testad,,ldap,stage,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,Invoice Data / Cloudability integration of usage data,,,,,,,USD,$0.005 per 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadLogProps,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,1.69E-07,1.69E-07,0,1.23E-07,0.06485865,1.69E-07,0,0,1.69E-07,0,0,1.69E-07,0,1.88E-06,0,1.69E-07,0.09,0,0,1.69E-07,0.09,0,1.88E-06
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.05 per GB-Month of snapshot data stored - EU (Ireland),On-Demand,EU (Ireland),,,CreateSnapshot,AmazonEC2,Amazon Elastic Compute Cloud,GB-Mo,eu-west-1,,,,,Usage,Storage Snapshot,GbMonths,EU-EBS:SnapshotUsage,,0.024378623,0.024378623,0,0.024378623,0.05,0.024378623,0,0.487572455,0.024378623,0,0,0.024378623,0,0.487572455,0,0.024378623,0.05,0,0,0.024378623,0.05,0,0.487572455
Amazon,Amazon,,,,,shopping,fear,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,customerpromise-stocklocator-prod-app-slave,,app-slave1,prod,customerpromise,stocklocator,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,authserver1548692418985,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,LoadBalancing,AWSELB,Elastic Load Balancing,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,0.0881043,0.0881043,0,0.063492511,0.06485865,0.0881043,0,0,0.0881043,0,0,0.0881043,0,0.978936667,0,0.0881043,0.09,0,0,0.0881043,0.09,0,0.978936667
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,customerpromise,storecollections,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,Unused by customer promise team,Order Management,Steve Almashoor,,,,,USD,$0.005 per 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-cd-prod-sonarqube-6.2,,sonarqube,prod,devops,cd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,pi-plt-prod-nat,,nat,prod,pi,plt,,,,,IaaS,,,,,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from US West (Oregon),On-Demand,EU (Ireland),,,PublicIP-In,AmazonEC2,Amazon Elastic Compute Cloud,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USW2-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68E-07,0,0,0,0,0,0,0,0,1.68E-07
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,selling-price-web-service-elb prod 0.84.0,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.00 per GB - EU (Ireland) data transfer from EU (Germany),On-Demand,EU (Ireland),,,LoadBalancing-PublicIP-In,AWSELB,Elastic Load Balancing,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-EUC1-AWS-In-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52E-06,0,0,0,0,0,0,0,0,1.52E-06
Amazon,Amazon,,,,,,,,,,,IaaS,,,,,,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadVersioningProps,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E-05,0,0,0,0,0,0,0,0,1.37E-05
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.40 per 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia),On-Demand,EU (Ireland),,,ReadBucketPublicAccessBlock,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-USE1-AWS-Out-Bytes,,2.01E-08,2.01E-08,0,2.01E-08,0.02,2.01E-08,0,0,2.01E-08,0,0,2.01E-08,0,1.00E-06,0,2.01E-08,0.02,0,0,2.01E-08,0.02,0,1.00E-06
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,Invoice Data / Cloudability integration of usage data,,,,,,,USD,$0.023 per GB - first 50 TB / month of storage used,On-Demand,US East (N. Virginia),,,StandardStorage,AmazonS3,Amazon Simple Storage Service,GB-Mo,us-east-1,,,,,Usage,Storage,GbMonths,TimedStorage-ByteHrs,Standard,0.044934296,0.044934296,0,0.044934296,0.023,0.044934296,0,1.953665042,0.044934296,0,0,0.044934296,0,1.953665042,0,0.044934296,0.023,0,0,0.044934296,0.023,0,1.953665042
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.03 per 10000 KMS requests in EU (Frankfurt),On-Demand,EU (Frankfurt),,,DescribeCustomKeyStores,awskms,AWS Key Management Service,Requests,eu-central-1,,,,,Usage,API Request,Requests,eu-central-1-KMS-Requests,,1.80E-05,1.80E-05,0,1.80E-05,3.00E-06,1.80E-05,0,0,1.80E-05,0,0,1.80E-05,0,6,0,1.80E-05,3.00E-06,0,0,1.80E-05,3.00E-06,0,6
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,0.00002 per paid event recorded in Asia Pacific (Sydney) region,On-Demand,Asia Pacific (Sydney),,,None,AWSCloudTrail,AWS CloudTrail,Events,ap-southeast-2,,,,,Usage,Events,Events,APS2-PaidEventsRecorded,,0.0245,0.0245,0,0.0245,2.00E-05,0.0245,0,0,0.0245,0,0,0.0245,0,1225,0,0.0245,2.00E-05,0,0,0.0245,2.00E-05,0,1225
Amazon,Amazon,on-demand-upc225centos7-56.0.1.3-two,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.05 per GB-Month of snapshot data stored - EU (Ireland),On-Demand,EU (Ireland),,,CreateSnapshot,AmazonEC2,Amazon Elastic Compute Cloud,GB-Mo,eu-west-1,,,,,Usage,Storage Snapshot,GbMonths,EU-EBS:SnapshotUsage,,0.147387695,0.147387695,0,0.147387695,0.05,0.147387695,0,2.947753906,0.147387695,0,0,0.147387695,0,2.947753906,0,0.147387695,0.05,0,0,0.147387695,0.05,0,2.947753906
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadCostAllocation,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,1.57E-06,1.57E-06,0,1.13E-06,0.06485865,1.57E-06,0,0,1.57E-06,0,0,1.57E-06,0,1.75E-05,0,1.57E-06,0.09,0,0,1.57E-06,0.09,0,1.75E-05
Amazon,Amazon,,,,,,,,,,,PaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadBucketReplication,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,1.14E-07,1.14E-07,0,8.23E-08,0.06485865,1.14E-07,0,0,1.14E-07,0,0,1.14E-07,0,1.27E-06,0,1.14E-07,0.09,0,0,1.14E-07,0.09,0,1.27E-06
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,,Legacy product cache API,API Tribe,,,,,,USD,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),On-Demand,Asia Pacific (Sydney),,,DescribeCustomKeyStores,awskms,AWS Key Management Service,Requests,ap-southeast-2,,,,,Usage,API Request,Requests,ap-southeast-2-KMS-Requests,,1.80E-05,1.80E-05,0,1.80E-05,3.00E-06,1.80E-05,0,0,1.80E-05,0,0,1.80E-05,0,6,0,1.80E-05,3.00E-06,0,0,1.80E-05,3.00E-06,0,6
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadBucketLifecycle,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42E-05,0,0,0,0,0,0,0,0,1.42E-05
Amazon,Amazon,on-demand-qdev-hshanmugam-s1,,webapp,dev,foods,quantum,,,,,IaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,Linux,RunInstances,AmazonEC2,Amazon Elastic Compute Cloud,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,4.23E-06,4.23E-06,0,3.05E-06,0.06485865,4.23E-06,0,0,4.23E-06,0,0,4.23E-06,0,4.70E-05,0,4.23E-06,0.09,0,0,4.23E-06,0.09,0,4.70E-05
Amazon,Amazon,shopping-ci-dev-jenkins,,jenkins,dev,shopping,ci,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,3.75E-07,3.75E-07,0,2.70E-07,0.06485865,3.75E-07,0,0,3.75E-07,0,0,3.75E-07,0,4.17E-06,0,3.75E-07,0.09,0,0,3.75E-07,0.09,0,4.17E-06
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,,,,,,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,taf-bdd-prod-docker-jenkins-slave,,jenkins-slave,prod,taf,bdd,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,devops-cd-prod-docker-nexus,,docker-nexus,prod,devops,cd,,,,,PaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,First 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.03 per 10000 KMS requests in EU (Paris),On-Demand,EU (Paris),,,ListKeys,awskms,AWS Key Management Service,Requests,eu-west-3,,,,,Usage,API Request,Requests,eu-west-3-KMS-Requests,,1.08E-04,1.08E-04,0,1.08E-04,3.00E-06,1.08E-04,0,0,1.08E-04,0,0,1.08E-04,0,36,0,1.08E-04,3.00E-06,0,0,1.08E-04,3.00E-06,0,36
Amazon,Amazon,,,,,,,,,,,IaaS,Customer & Loyalty,,Loyalty Services / Sparks,,,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadBucketPublicAccessBlock,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,8.44E-06,0,0,0,0,0,0,0,0,8.44E-06
Amazon,Amazon,,,,prod,customerpromise,sppd,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,Mar-22,SPPD (BOSS),Order Management,Steve Almashoor,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0 for AWS Glue Data Catalog requests under the free tier,On-Demand,EU (Ireland),,,Request,AWSGlue,AWS Glue,Request,eu-west-1,,,,,Usage,API Request,Unknown,EU-Catalog-Request,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Amazon,Amazon,,,,,,,,,,,PaaS,Food,,Quantum Development VMs,,Andrew Goslin,,,,,USD,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,On-Demand,EU (Ireland),,,Not Applicable,AmazonRDS,Amazon Relational Database Service,GB,eu-west-1,,,,,Usage,Data Transfer,BytesTransferred,EU-DataTransfer-Out-Bytes,,2.08E-06,2.08E-06,0,1.50E-06,0.06485865,2.08E-06,0,0,2.08E-06,0,0,2.08E-06,0,2.31E-05,0,2.08E-06,0.09,0,0,2.08E-06,0.09,0,2.31E-05
Amazon,Amazon,,,,,,,,,,,IaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.000 per GB - data transfer out under the monthly global free tier,On-Demand,US East (N. Virginia),,,ReadACL,AmazonS3,Amazon Simple Storage Service,GB,us-east-1,,,,,Usage,Data Transfer,BytesTransferred,DataTransfer-Out-Bytes,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76E-05,0,0,0,0,0,0,0,0,2.76E-05
Amazon,Amazon,,,,,,,,,,,PaaS,DotCom,,Dotcom APIs,API Tribe,,,,,,USD,$0.03 per 10000 KMS requests in EU (Stockholm),On-Demand,United States,,,DescribeCustomKeyStores,awskms,AWS Key Management Service,Requests,,,,,,Usage,API Request,Requests,eu-north-1-KMS-Requests,,1.80E-05,1.80E-05,0,1.80E-05,3.00E-06,1.80E-05,0,0,1.80E-05,0,0,1.80E-05,0,6,0,1.80E-05,3.00E-06,0,0,1.80E-05,3.00E-06,0,6
Amazon,Amazon,,,,,,,,,,,IaaS,Shared Services,,Redundant account for switching between accounts,,,,,,,USD,$0.004 per 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amazon,Amazon,,,,,customerpromise,storecollections,,,,,IaaS,Shared Services,,CI/CD Tools For All AWS Accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
